SAN,1510289220000,5.558
SAN,1510289280000,5.558
SAN,1510289340000,5.561
SAN,1510289400000,5.56
SAN,1510289460000,5.562
SAN,1510289520000,5.565
SAN,1510289580000,5.562
SAN,1510289640000,5.558
SAN,1510289700000,5.556
SAN,1510289760000,5.557
SAN,1510289820000,5.559
SAN,1510289880000,5.555
SAN,1510289940000,5.553
SAN,1510290000000,5.552
SAN,1510290060000,5.551
SAN,1510290120000,5.554
SAN,1510290180000,5.558
SAN,1510290240000,5.559
SAN,1510290300000,5.557
SAN,1510290360000,5.56
SAN,1510290420000,5.561
SAN,1510290480000,5.568
SAN,1510290540000,5.569
SAN,1510290600000,5.573
SAN,1510290660000,5.569
SAN,1510290720000,5.571
SAN,1510290780000,5.57
SAN,1510290840000,5.567
SAN,1510290900000,5.562
SAN,1510290960000,5.565
SAN,1510291020000,5.566
SAN,1510291080000,5.565
SAN,1510291140000,5.568
SAN,1510291200000,5.572
SAN,1510291260000,5.571
SAN,1510291320000,5.573
SAN,1510291380000,5.575
SAN,1510291440000,5.575
SAN,1510291500000,5.574
SAN,1510291560000,5.572
SAN,1510291620000,5.571
SAN,1510291680000,5.568
SAN,1510291740000,5.572
SAN,1510291800000,5.573
SAN,1510291860000,5.575
SAN,1510291920000,5.582
SAN,1510291980000,5.586
SAN,1510292040000,5.585
SAN,1510292100000,5.586
SAN,1510292160000,5.586
SAN,1510292220000,5.587
SAN,1510292280000,5.584
SAN,1510292340000,5.581
SAN,1510292400000,5.58
SAN,1510292460000,5.58
SAN,1510292520000,5.578
SAN,1510292580000,5.581
SAN,1510292640000,5.578
SAN,1510292700000,5.574
SAN,1510292760000,5.572
SAN,1510292820000,5.571
SAN,1510292880000,5.571
SAN,1510292940000,5.57
SAN,1510293000000,5.57
SAN,1510293060000,5.574
SAN,1510293120000,5.579
SAN,1510293180000,5.575
SAN,1510293240000,5.574
SAN,1510293300000,5.576
SAN,1510293360000,5.58
SAN,1510293420000,5.579
SAN,1510293480000,5.575
SAN,1510293540000,5.58
SAN,1510293600000,5.58
SAN,1510293660000,5.584
SAN,1510293720000,5.583
SAN,1510293780000,5.581
SAN,1510293840000,5.579
SAN,1510293900000,5.585
SAN,1510293960000,5.583
SAN,1510294020000,5.58
SAN,1510294080000,5.578
SAN,1510294140000,5.578
SAN,1510294200000,5.578
SAN,1510294260000,5.576
SAN,1510294320000,5.575
SAN,1510294380000,5.57
SAN,1510294440000,5.571
SAN,1510294500000,5.568
SAN,1510294560000,5.569
SAN,1510294620000,5.57
SAN,1510294680000,5.573
SAN,1510294740000,5.578
SAN,1510294800000,5.579
SAN,1510294860000,5.58
SAN,1510294920000,5.577
SAN,1510294980000,5.577
SAN,1510295040000,5.58
SAN,1510295100000,5.583
SAN,1510295160000,5.582
SAN,1510295220000,5.586
SAN,1510295280000,5.586
SAN,1510295340000,5.588
SAN,1510295400000,5.59
SAN,1510295460000,5.592
SAN,1510295520000,5.587
SAN,1510295580000,5.587
SAN,1510295640000,5.589
SAN,1510295700000,5.582
SAN,1510295760000,5.581
SAN,1510295820000,5.587
SAN,1510295880000,5.586
SAN,1510295940000,5.583
SAN,1510296000000,5.585
SAN,1510296060000,5.584
SAN,1510296120000,5.583
SAN,1510296180000,5.585
SAN,1510296240000,5.584
SAN,1510296300000,5.585
SAN,1510296360000,5.582
SAN,1510296420000,5.583
SAN,1510296480000,5.583
SAN,1510296540000,5.582
SAN,1510296600000,5.583
SAN,1510296660000,5.58
SAN,1510296720000,5.579
SAN,1510296780000,5.577
SAN,1510296840000,5.581
SAN,1510296900000,5.578
SAN,1510296960000,5.578
SAN,1510297020000,5.58
SAN,1510297080000,5.582
SAN,1510297140000,5.579
SAN,1510297200000,5.582
SAN,1510297260000,5.585
SAN,1510297320000,5.584
SAN,1510297380000,5.582
SAN,1510297440000,5.577
SAN,1510297500000,5.572
SAN,1510297560000,5.568
SAN,1510297620000,5.566
SAN,1510297680000,5.566
SAN,1510297740000,5.569
SAN,1510297800000,5.573
SAN,1510297860000,5.57
SAN,1510297920000,5.57
SAN,1510297980000,5.577
SAN,1510298040000,5.577
SAN,1510298100000,5.581
SAN,1510298160000,5.584
SAN,1510298220000,5.583
SAN,1510298280000,5.586
SAN,1510298340000,5.587
SAN,1510298400000,5.586
SAN,1510298460000,5.583
SAN,1510298520000,5.589
SAN,1510298580000,5.59
SAN,1510298640000,5.592
SAN,1510298700000,5.595
SAN,1510298760000,5.596
SAN,1510298820000,5.598
SAN,1510298880000,5.597
SAN,1510298940000,5.6
SAN,1510299000000,5.604
SAN,1510299060000,5.604
SAN,1510299120000,5.606
SAN,1510299180000,5.606
SAN,1510299240000,5.6
SAN,1510299300000,5.601
SAN,1510299360000,5.6
SAN,1510299420000,5.597
SAN,1510299480000,5.6
SAN,1510299540000,5.599
SAN,1510299600000,5.598
SAN,1510299660000,5.595
SAN,1510299720000,5.595
SAN,1510299780000,5.594
SAN,1510299840000,5.597
SAN,1510299900000,5.595
SAN,1510299960000,5.594
SAN,1510300020000,5.595
SAN,1510300080000,5.592
SAN,1510300140000,5.592
SAN,1510300200000,5.589
SAN,1510300260000,5.587
SAN,1510300320000,5.582
SAN,1510300380000,5.582
SAN,1510300440000,5.581
SAN,1510300500000,5.582
SAN,1510300560000,5.585
SAN,1510300620000,5.588
SAN,1510300680000,5.588
SAN,1510300740000,5.587
SAN,1510300800000,5.59
SAN,1510300860000,5.592
SAN,1510300920000,5.589
SAN,1510300980000,5.588
SAN,1510301040000,5.591
SAN,1510301100000,5.592
SAN,1510301160000,5.594
SAN,1510301220000,5.591
SAN,1510301280000,5.593
SAN,1510301340000,5.594
SAN,1510301400000,5.594
SAN,1510301460000,5.596
SAN,1510301520000,5.596
SAN,1510301580000,5.597
SAN,1510301640000,5.596
SAN,1510301700000,5.598
SAN,1510301760000,5.597
SAN,1510301820000,5.599
SAN,1510301880000,5.598
SAN,1510301940000,5.598
SAN,1510302000000,5.597
SAN,1510302060000,5.591
SAN,1510302120000,5.59
SAN,1510302180000,5.591
SAN,1510302240000,5.594
SAN,1510302300000,5.592
SAN,1510302360000,5.596
SAN,1510302420000,5.595
SAN,1510302480000,5.597
SAN,1510302540000,5.596
SAN,1510302600000,5.597
SAN,1510302660000,5.598
SAN,1510302720000,5.599
SAN,1510302780000,5.598
SAN,1510302840000,5.599
SAN,1510302900000,5.604
SAN,1510302960000,5.605
SAN,1510303020000,5.604
SAN,1510303080000,5.607
SAN,1510303140000,5.608
SAN,1510303200000,5.61
SAN,1510303260000,5.608
SAN,1510303320000,5.613
SAN,1510303380000,5.617
SAN,1510303440000,5.625
SAN,1510303500000,5.622
SAN,1510303560000,5.621
SAN,1510303620000,5.62
SAN,1510303680000,5.619
SAN,1510303740000,5.615
SAN,1510303800000,5.616
SAN,1510303860000,5.618
SAN,1510303920000,5.619
SAN,1510303980000,5.624
SAN,1510304040000,5.625
SAN,1510304100000,5.624
SAN,1510304160000,5.623
SAN,1510304220000,5.631
SAN,1510304280000,5.626
SAN,1510304340000,5.623
SAN,1510304400000,5.62
SAN,1510304460000,5.615
SAN,1510304520000,5.613
SAN,1510304580000,5.613
SAN,1510304640000,5.612
SAN,1510304700000,5.613
SAN,1510304760000,5.614
SAN,1510304820000,5.614
SAN,1510304880000,5.614
SAN,1510304940000,5.613
SAN,1510305000000,5.613
SAN,1510305060000,5.61
SAN,1510305120000,5.607
SAN,1510305180000,5.601
SAN,1510305240000,5.603
SAN,1510305300000,5.599
SAN,1510305360000,5.597
SAN,1510305420000,5.6
SAN,1510305480000,5.6
SAN,1510305540000,5.6
SAN,1510305600000,5.6
SAN,1510305660000,5.6
SAN,1510305720000,5.6
SAN,1510305780000,5.599
SAN,1510305840000,5.6
SAN,1510305900000,5.6
SAN,1510305960000,5.599
SAN,1510306020000,5.604
SAN,1510306080000,5.605
SAN,1510306140000,5.607
SAN,1510306200000,5.61
SAN,1510306260000,5.612
SAN,1510306320000,5.607
SAN,1510306380000,5.606
SAN,1510306440000,5.609
SAN,1510306500000,5.606
SAN,1510306560000,5.605
SAN,1510306620000,5.604
SAN,1510306680000,5.603
SAN,1510306740000,5.604
SAN,1510306800000,5.608
SAN,1510306860000,5.609
SAN,1510306920000,5.607
SAN,1510306980000,5.614
SAN,1510307040000,5.615
SAN,1510307100000,5.61
SAN,1510307160000,5.608
SAN,1510307220000,5.615
SAN,1510307280000,5.617
SAN,1510307340000,5.619
SAN,1510307400000,5.623
SAN,1510307460000,5.62
SAN,1510307520000,5.619
SAN,1510307580000,5.618
SAN,1510307640000,5.615
SAN,1510307700000,5.619
SAN,1510307760000,5.621
SAN,1510307820000,5.624
SAN,1510307880000,5.625
SAN,1510307940000,5.626
SAN,1510308000000,5.623
SAN,1510308060000,5.62
SAN,1510308120000,5.616
SAN,1510308180000,5.617
SAN,1510308240000,5.611
SAN,1510308300000,5.611
SAN,1510308360000,5.609
SAN,1510308420000,5.61
SAN,1510308480000,5.609
SAN,1510308540000,5.611
SAN,1510308600000,5.606
SAN,1510308660000,5.61
SAN,1510308720000,5.612
SAN,1510308780000,5.616
SAN,1510308840000,5.612
SAN,1510308900000,5.61
SAN,1510308960000,5.611
SAN,1510309020000,5.621
SAN,1510309080000,5.621
SAN,1510309140000,5.625
SAN,1510309200000,5.626
SAN,1510309260000,5.624
SAN,1510309320000,5.624
SAN,1510309380000,5.627
SAN,1510309440000,5.624
SAN,1510309500000,5.627
SAN,1510309560000,5.625
SAN,1510309620000,5.615
SAN,1510309680000,5.621
SAN,1510309740000,5.624
SAN,1510309800000,5.625
SAN,1510309860000,5.62
SAN,1510309920000,5.613
SAN,1510309980000,5.613
SAN,1510310040000,5.607
SAN,1510310100000,5.601
SAN,1510310160000,5.607
SAN,1510310220000,5.611
SAN,1510310280000,5.612
SAN,1510310340000,5.607
SAN,1510310400000,5.603
SAN,1510310460000,5.603
SAN,1510310520000,5.598
SAN,1510310580000,5.598
SAN,1510310640000,5.593
SAN,1510310700000,5.59
SAN,1510310760000,5.587
SAN,1510310820000,5.585
SAN,1510310880000,5.581
SAN,1510310940000,5.586
SAN,1510311000000,5.586
SAN,1510311060000,5.587
SAN,1510311120000,5.587
SAN,1510311180000,5.586
SAN,1510311240000,5.589
SAN,1510311300000,5.587
SAN,1510311360000,5.585
SAN,1510311420000,5.585
SAN,1510311480000,5.589
SAN,1510311540000,5.589
SAN,1510311600000,5.589
SAN,1510311660000,5.583
SAN,1510311720000,5.576
SAN,1510311780000,5.575
SAN,1510311840000,5.566
SAN,1510311900000,5.567
SAN,1510311960000,5.564
SAN,1510312020000,5.569
SAN,1510312080000,5.571
SAN,1510312140000,5.57
SAN,1510312200000,5.566
SAN,1510312260000,5.571
SAN,1510312320000,5.566
SAN,1510312380000,5.565
SAN,1510312440000,5.568
SAN,1510312500000,5.577
SAN,1510312560000,5.575
SAN,1510312620000,5.571
SAN,1510312680000,5.572
SAN,1510312740000,5.573
SAN,1510312800000,5.573
SAN,1510312860000,5.569
SAN,1510312920000,5.565
SAN,1510312980000,5.565
SAN,1510313040000,5.571
SAN,1510313100000,5.573
SAN,1510313160000,5.575
SAN,1510313220000,5.569
SAN,1510313280000,5.566
SAN,1510313340000,5.569
SAN,1510313700000,5.563
